date,country,continent,new_cases,new_deaths,new_recovered,total_cases,total_deaths,total_recovered,active_cases,cfr,vaccination_pct
2020-12-25,Italy,Europe,2,0,1,13208,149,11896,1163,1.1281,3.44
2020-12-26,Italy,Europe,3,0,2,13211,149,11898,1164,1.1278,3.1
2020-12-27,Italy,Europe,5,0,4,13216,149,11902,1165,1.1274,3.44
2020-12-28,Italy,Europe,2,0,1,13218,149,11903,1166,1.1273,4.8
2020-12-29,Italy,Europe,3,0,2,13221,149,11905,1167,1.127,4.83
2020-12-30,Italy,Europe,3,0,2,13224,149,11907,1168,1.1267,5.29
2020-12-31,Italy,Europe,3,0,2,13227,149,11909,1169,1.1265,4.43
2021-01-01,Italy,Europe,3,0,2,13230,149,11911,1170,1.1262,4.43
2021-01-02,Italy,Europe,4,0,3,13234,149,11914,1171,1.1259,5.37
2021-01-03,Italy,Europe,5,0,4,13239,149,11918,1172,1.1255,3.96
2021-01-04,Italy,Europe,4,0,3,13243,149,11921,1173,1.1251,5.25
2021-01-05,Italy,Europe,4,0,3,13247,149,11924,1174,1.1248,4.6
2021-01-06,Italy,Europe,6,0,5,13253,149,11929,1175,1.1243,5.61
2021-01-07,Italy,Europe,4,0,3,13257,149,11932,1176,1.1239,5.7
2021-01-08,Italy,Europe,4,0,3,13261,149,11935,1177,1.1236,5.83
2021-01-09,Italy,Europe,4,0,3,13265,149,11938,1178,1.1233,5.88
2021-01-10,Italy,Europe,2,0,1,13267,149,11939,1179,1.1231,5.65
2021-01-11,Italy,Europe,5,0,4,13272,149,11943,1180,1.1227,5.08
2021-01-12,Italy,Europe,3,0,2,13275,149,11945,1181,1.1224,5.53
2021-01-13,Italy,Europe,4,0,3,13279,149,11948,1182,1.1221,6.33
2021-01-14,Italy,Europe,4,0,3,13283,149,11951,1183,1.1217,6.94
2021-01-15,Italy,Europe,3,0,2,13286,149,11953,1184,1.1215,6.69
2021-01-16,Italy,Europe,9,0,7,13295,149,11960,1186,1.1207,7.14
2021-01-17,Italy,Europe,6,0,5,13301,149,11965,1187,1.1202,6.02
2021-01-18,Italy,Europe,4,0,3,13305,149,11968,1188,1.1199,6.53
2021-01-19,Italy,Europe,4,0,3,13309,149,11971,1189,1.1195,7.29
2021-01-20,Italy,Europe,5,0,4,13314,149,11975,1190,1.1191,7.47
2021-01-21,Italy,Europe,7,0,6,13321,149,11981,1191,1.1185,7.84
2021-01-22,Italy,Europe,6,0,5,13327,149,11986,1192,1.118,6.7
2021-01-23,Italy,Europe,6,0,5,13333,149,11991,1193,1.1175,6.51
2021-01-24,Italy,Europe,5,0,4,13338,149,11995,1194,1.1171,7.48
2021-01-25,Italy,Europe,9,0,8,13347,149,12003,1195,1.1164,7.08
2021-01-26,Italy,Europe,8,0,7,13355,149,12010,1196,1.1157,7.38
2021-01-27,Italy,Europe,10,0,9,13365,149,12019,1197,1.1149,8.6
2021-01-28,Italy,Europe,7,0,6,13372,149,12025,1198,1.1143,8.14
2021-01-29,Italy,Europe,6,0,5,13378,149,12030,1199,1.1138,8.49
2021-01-30,Italy,Europe,12,0,10,13390,149,12040,1201,1.1128,7.3
2021-01-31,Italy,Europe,9,0,7,13399,149,12047,1203,1.112,9.01
2021-02-01,Italy,Europe,10,0,9,13409,149,12056,1204,1.1112,8.76
2021-02-02,Italy,Europe,11,0,10,13420,149,12066,1205,1.1103,9.02
2021-02-03,Italy,Europe,7,0,6,13427,149,12072,1206,1.1097,8.18
2021-02-04,Italy,Europe,8,0,7,13435,149,12079,1207,1.109,7.85
2021-02-05,Italy,Europe,11,0,9,13446,149,12088,1209,1.1081,9.72
2021-02-06,Italy,Europe,15,0,14,13461,149,12102,1210,1.1069,9.41
2021-02-07,Italy,Europe,11,0,10,13472,149,12112,1211,1.106,10.01
2021-02-08,Italy,Europe,10,0,9,13482,149,12121,1212,1.1052,10.2
2021-02-09,Italy,Europe,22,0,19,13504,149,12140,1215,1.1034,8.45
2021-02-10,Italy,Europe,12,0,11,13516,149,12151,1216,1.1024,8.71
2021-02-11,Italy,Europe,24,0,21,13540,149,12172,1219,1.1004,9.53
2021-02-12,Italy,Europe,11,0,9,13551,149,12181,1221,1.0995,10.69
2021-02-13,Italy,Europe,12,0,11,13563,149,12192,1222,1.0986,10.33
2021-02-14,Italy,Europe,13,0,11,13576,149,12203,1224,1.0975,9.79
2021-02-15,Italy,Europe,18,0,15,13594,149,12218,1227,1.0961,9.91
2021-02-16,Italy,Europe,18,0,16,13612,149,12234,1229,1.0946,9.37
2021-02-17,Italy,Europe,16,0,14,13628,149,12248,1231,1.0933,10.29
2021-02-18,Italy,Europe,13,0,11,13641,149,12259,1233,1.0923,10.58
2021-02-19,Italy,Europe,14,0,12,13655,149,12271,1235,1.0912,11.05
2021-02-20,Italy,Europe,13,0,12,13668,149,12283,1236,1.0901,10.61
2021-02-21,Italy,Europe,38,0,34,13706,149,12317,1240,1.0871,11.09
2021-02-22,Italy,Europe,20,0,18,13726,149,12335,1242,1.0855,11.16
2021-02-23,Italy,Europe,22,0,19,13748,149,12354,1245,1.0838,11.63
2021-02-24,Italy,Europe,13,0,11,13761,149,12365,1247,1.0828,12.09
2021-02-25,Italy,Europe,27,0,25,13788,149,12390,1249,1.0806,10.56
2021-02-26,Italy,Europe,28,0,25,13816,149,12415,1252,1.0785,11.06
2021-02-27,Italy,Europe,23,0,20,13839,149,12435,1255,1.0767,11.02
2021-02-28,Italy,Europe,36,1,33,13875,150,12468,1257,1.0811,11.8
2021-03-01,Italy,Europe,50,1,45,13925,151,12513,1261,1.0844,12.68
2021-03-02,Italy,Europe,27,0,25,13952,151,12538,1263,1.0823,12.26
2021-03-03,Italy,Europe,26,0,24,13978,151,12562,1265,1.0803,12.85
2021-03-04,Italy,Europe,34,0,30,14012,151,12592,1269,1.0776,11.48
2021-03-05,Italy,Europe,40,0,36,14052,151,12628,1273,1.0746,12.41
2021-03-06,Italy,Europe,23,0,21,14075,151,12649,1275,1.0728,12.72
2021-03-07,Italy,Europe,34,0,30,14109,151,12679,1279,1.0702,11.94
2021-03-08,Italy,Europe,46,1,42,14155,152,12721,1282,1.0738,12.98
2021-03-09,Italy,Europe,16,0,14,14171,152,12735,1284,1.0726,12.67
2021-03-10,Italy,Europe,27,0,24,14198,152,12759,1287,1.0706,13.15
2021-03-11,Italy,Europe,34,1,31,14232,153,12790,1289,1.075,13.25
2021-03-12,Italy,Europe,37,0,32,14269,153,12822,1294,1.0723,13.28
2021-03-13,Italy,Europe,50,1,47,14319,154,12869,1296,1.0755,14.18
2021-03-14,Italy,Europe,30,0,27,14349,154,12896,1299,1.0732,13.69
2021-03-15,Italy,Europe,25,0,23,14374,154,12919,1301,1.0714,14.03
2021-03-16,Italy,Europe,27,0,24,14401,154,12943,1304,1.0694,13.68
2021-03-17,Italy,Europe,40,0,37,14441,154,12980,1307,1.0664,14.23
2021-03-18,Italy,Europe,14,0,13,14455,154,12993,1308,1.0654,13.41
2021-03-19,Italy,Europe,39,0,36,14494,154,13029,1311,1.0625,13.86
2021-03-20,Italy,Europe,31,0,27,14525,154,13056,1315,1.0602,13.85
2021-03-21,Italy,Europe,22,0,19,14547,154,13075,1318,1.0586,14.07
2021-03-22,Italy,Europe,60,1,54,14607,155,13129,1323,1.0611,13.44
2021-03-23,Italy,Europe,41,0,37,14648,155,13166,1327,1.0582,15.28
2021-03-24,Italy,Europe,74,0,68,14722,155,13234,1333,1.0528,15.02
2021-03-25,Italy,Europe,65,0,61,14787,155,13295,1337,1.0482,14.99
2021-03-26,Italy,Europe,41,0,37,14828,155,13332,1341,1.0453,15.73
2021-03-27,Italy,Europe,43,1,38,14871,156,13370,1345,1.049,14.01
2021-03-28,Italy,Europe,28,0,25,14899,156,13395,1348,1.0471,14.19
2021-03-29,Italy,Europe,43,0,38,14942,156,13433,1353,1.044,14.81
2021-03-30,Italy,Europe,37,0,34,14979,156,13467,1356,1.0415,15.07
2021-03-31,Italy,Europe,28,0,26,15007,156,13493,1358,1.0395,14.56
2021-04-01,Italy,Europe,46,0,40,15053,156,13533,1364,1.0363,15.73
2021-04-02,Italy,Europe,72,0,66,15125,156,13599,1370,1.0314,14.8
2021-04-03,Italy,Europe,42,0,37,15167,156,13636,1375,1.0285,16.57
2021-04-04,Italy,Europe,28,0,24,15195,156,13660,1379,1.0267,16.38
2021-04-05,Italy,Europe,66,0,59,15261,156,13719,1386,1.0222,15.34
2021-04-06,Italy,Europe,74,0,65,15335,156,13784,1395,1.0173,15.55
2021-04-07,Italy,Europe,57,0,54,15392,156,13838,1398,1.0135,15.27
2021-04-08,Italy,Europe,44,0,39,15436,156,13877,1403,1.0106,17.2
2021-04-09,Italy,Europe,48,0,44,15484,156,13921,1407,1.0075,16.27
2021-04-10,Italy,Europe,51,0,48,15535,156,13969,1410,1.0042,15.77
2021-04-11,Italy,Europe,77,0,72,15612,156,14041,1415,0.9992,15.88
2021-04-12,Italy,Europe,75,1,69,15687,157,14110,1420,1.0008,16.4
2021-04-13,Italy,Europe,55,0,51,15742,157,14161,1424,0.9973,17.36
2021-04-14,Italy,Europe,57,0,52,15799,157,14213,1429,0.9937,18.0
2021-04-15,Italy,Europe,41,0,38,15840,157,14251,1432,0.9912,18.02
2021-04-16,Italy,Europe,56,0,52,15896,157,14303,1436,0.9877,17.3
2021-04-17,Italy,Europe,63,0,59,15959,157,14362,1440,0.9838,17.12
2021-04-18,Italy,Europe,38,0,35,15997,157,14397,1443,0.9814,16.87
2021-04-19,Italy,Europe,72,1,63,16069,158,14460,1451,0.9833,17.75
2021-04-20,Italy,Europe,45,0,39,16114,158,14499,1457,0.9805,17.77
2021-04-21,Italy,Europe,47,0,43,16161,158,14542,1461,0.9777,17.3
2021-04-22,Italy,Europe,69,0,64,16230,158,14606,1466,0.9735,17.71
2021-04-23,Italy,Europe,53,0,47,16283,158,14653,1472,0.9703,18.23
2021-04-24,Italy,Europe,60,0,55,16343,158,14708,1477,0.9668,17.61
2021-04-25,Italy,Europe,32,0,29,16375,158,14737,1480,0.9649,17.42
2021-04-26,Italy,Europe,57,0,50,16432,158,14787,1487,0.9615,17.61
2021-04-27,Italy,Europe,46,0,43,16478,158,14830,1490,0.9589,19.1
2021-04-28,Italy,Europe,67,0,62,16545,158,14892,1495,0.955,18.33
2021-04-29,Italy,Europe,55,0,48,16600,158,14940,1502,0.9518,18.69
2021-04-30,Italy,Europe,51,0,46,16651,158,14986,1507,0.9489,19.66
2021-05-01,Italy,Europe,44,0,40,16695,158,15026,1511,0.9464,18.59
2021-05-02,Italy,Europe,73,0,65,16768,158,15091,1519,0.9423,19.1
2021-05-03,Italy,Europe,86,1,80,16854,159,15171,1524,0.9434,20.24
2021-05-04,Italy,Europe,41,0,38,16895,159,15209,1527,0.9411,19.14
2021-05-05,Italy,Europe,34,0,32,16929,159,15241,1529,0.9392,19.65
2021-05-06,Italy,Europe,37,0,34,16966,159,15275,1532,0.9372,19.84
2021-05-07,Italy,Europe,59,0,52,17025,159,15327,1539,0.9339,19.51
2021-05-08,Italy,Europe,46,0,42,17071,159,15369,1543,0.9314,20.53
2021-05-09,Italy,Europe,56,0,52,17127,159,15421,1547,0.9284,20.12
2021-05-10,Italy,Europe,60,0,55,17187,159,15476,1552,0.9251,19.84
2021-05-11,Italy,Europe,52,0,47,17239,159,15523,1557,0.9223,19.5
2021-05-12,Italy,Europe,77,1,68,17316,160,15591,1565,0.924,20.03
2021-05-13,Italy,Europe,83,1,73,17399,161,15664,1574,0.9253,20.92
2021-05-14,Italy,Europe,51,0,47,17450,161,15711,1578,0.9226,20.97
2021-05-15,Italy,Europe,47,0,43,17497,161,15754,1582,0.9202,20.84
2021-05-16,Italy,Europe,34,0,30,17531,161,15784,1586,0.9184,19.94
2021-05-17,Italy,Europe,90,0,79,17621,161,15863,1597,0.9137,20.68
2021-05-18,Italy,Europe,62,0,57,17683,161,15920,1602,0.9105,21.17
2021-05-19,Italy,Europe,73,0,66,17756,161,15986,1609,0.9067,22.01
2021-05-20,Italy,Europe,44,0,40,17800,161,16026,1613,0.9045,21.72
2021-05-21,Italy,Europe,49,0,43,17849,161,16069,1619,0.902,21.84
2021-05-22,Italy,Europe,38,0,36,17887,161,16105,1621,0.9001,21.05
2021-05-23,Italy,Europe,83,0,73,17970,161,16178,1631,0.8959,22.19
2021-05-24,Italy,Europe,36,0,33,18006,161,16211,1634,0.8941,21.1
2021-05-25,Italy,Europe,48,0,43,18054,161,16254,1639,0.8918,22.25
2021-05-26,Italy,Europe,58,0,54,18112,161,16308,1643,0.8889,22.18
2021-05-27,Italy,Europe,83,1,76,18195,162,16384,1649,0.8904,23.0
2021-05-28,Italy,Europe,43,0,40,18238,162,16424,1652,0.8883,22.18
2021-05-29,Italy,Europe,42,0,39,18280,162,16463,1655,0.8862,23.33
2021-05-30,Italy,Europe,50,0,45,18330,162,16508,1660,0.8838,22.62
2021-05-31,Italy,Europe,68,0,62,18398,162,16570,1666,0.8805,23.36
2021-06-01,Italy,Europe,63,0,59,18461,162,16629,1670,0.8775,21.94
2021-06-02,Italy,Europe,68,0,61,18529,162,16690,1677,0.8743,23.75
2021-06-03,Italy,Europe,95,0,89,18624,162,16779,1683,0.8698,22.51
2021-06-04,Italy,Europe,77,0,68,18701,162,16847,1692,0.8663,24.11
2021-06-05,Italy,Europe,171,1,154,18872,163,17001,1708,0.8637,22.75
2021-06-06,Italy,Europe,151,1,142,19023,164,17143,1716,0.8621,23.16
2021-06-07,Italy,Europe,97,0,88,19120,164,17231,1725,0.8577,24.0
2021-06-08,Italy,Europe,122,1,111,19242,165,17342,1735,0.8575,23.73
2021-06-09,Italy,Europe,131,1,121,19373,166,17463,1744,0.8569,24.23
2021-06-10,Italy,Europe,59,0,55,19432,166,17518,1748,0.8543,22.96
2021-06-11,Italy,Europe,91,1,83,19523,167,17601,1755,0.8554,23.91
2021-06-12,Italy,Europe,118,1,104,19641,168,17705,1768,0.8554,23.61
2021-06-13,Italy,Europe,151,1,135,19792,169,17840,1783,0.8539,24.32
2021-06-14,Italy,Europe,124,1,112,19916,170,17952,1794,0.8536,25.15
2021-06-15,Italy,Europe,95,0,86,20011,170,18038,1803,0.8495,24.92
2021-06-16,Italy,Europe,115,0,109,20126,170,18147,1809,0.8447,24.28
2021-06-17,Italy,Europe,104,1,97,20230,171,18244,1815,0.8453,24.15
2021-06-18,Italy,Europe,118,1,106,20348,172,18350,1826,0.8453,25.26
2021-06-19,Italy,Europe,142,2,133,20490,174,18483,1833,0.8492,25.99
2021-06-20,Italy,Europe,153,1,137,20643,175,18620,1848,0.8477,25.39
2021-06-21,Italy,Europe,133,0,124,20776,175,18744,1857,0.8423,26.16
2021-06-22,Italy,Europe,210,2,188,20986,177,18932,1877,0.8434,24.4
2021-06-23,Italy,Europe,162,2,143,21148,179,19075,1894,0.8464,25.59
2021-06-24,Italy,Europe,95,1,85,21243,180,19160,1903,0.8473,25.74
2021-06-25,Italy,Europe,167,1,155,21410,181,19315,1914,0.8454,25.32
2021-06-26,Italy,Europe,156,1,139,21566,182,19454,1930,0.8439,25.56
2021-06-27,Italy,Europe,201,1,180,21767,183,19634,1950,0.8407,26.1
2021-06-28,Italy,Europe,208,1,189,21975,184,19823,1968,0.8373,26.51
2021-06-29,Italy,Europe,136,1,126,22111,185,19949,1977,0.8367,25.29
2021-06-30,Italy,Europe,165,1,154,22276,186,20103,1987,0.835,27.04
2021-07-01,Italy,Europe,95,1,85,22371,187,20188,1996,0.8359,25.67
2021-07-02,Italy,Europe,97,0,87,22468,187,20275,2006,0.8323,25.66
2021-07-03,Italy,Europe,255,2,225,22723,189,20500,2034,0.8318,26.56
2021-07-04,Italy,Europe,149,1,131,22872,190,20631,2051,0.8307,25.92
2021-07-05,Italy,Europe,111,1,102,22983,191,20733,2059,0.831,26.49
2021-07-06,Italy,Europe,138,1,125,23121,192,20858,2071,0.8304,26.3
2021-07-07,Italy,Europe,201,1,180,23322,193,21038,2091,0.8275,26.58
2021-07-08,Italy,Europe,115,0,106,23437,193,21144,2100,0.8235,27.93
2021-07-09,Italy,Europe,225,3,198,23662,196,21342,2124,0.8283,26.73
2021-07-10,Italy,Europe,261,2,236,23923,198,21578,2147,0.8277,27.36
2021-07-11,Italy,Europe,154,1,145,24077,199,21723,2155,0.8265,27.42
2021-07-12,Italy,Europe,160,0,148,24237,199,21871,2167,0.8211,27.34
2021-07-13,Italy,Europe,144,1,134,24381,200,22005,2176,0.8203,28.06
2021-07-14,Italy,Europe,131,1,118,24512,201,22123,2188,0.82,27.25
2021-07-15,Italy,Europe,201,1,186,24713,202,22309,2202,0.8174,28.01
2021-07-16,Italy,Europe,230,3,215,24943,205,22524,2214,0.8219,27.58
2021-07-17,Italy,Europe,189,1,175,25132,206,22699,2227,0.8197,28.45
2021-07-18,Italy,Europe,343,2,317,25475,208,23016,2251,0.8165,28.75
2021-07-19,Italy,Europe,180,2,160,25655,210,23176,2269,0.8186,29.31
2021-07-20,Italy,Europe,154,0,136,25809,210,23312,2287,0.8137,27.95
2021-07-21,Italy,Europe,417,4,375,26226,214,23687,2325,0.816,29.46
2021-07-22,Italy,Europe,250,1,224,26476,215,23911,2350,0.8121,28.04
2021-07-23,Italy,Europe,178,2,158,26654,217,24069,2368,0.8141,29.64
2021-07-24,Italy,Europe,171,2,154,26825,219,24223,2383,0.8164,29.29
2021-07-25,Italy,Europe,160,2,147,26985,221,24370,2394,0.819,30.08
2021-07-26,Italy,Europe,214,3,189,27199,224,24559,2416,0.8236,28.85
2021-07-27,Italy,Europe,243,3,222,27442,227,24781,2434,0.8272,28.77
2021-07-28,Italy,Europe,212,1,198,27654,228,24979,2447,0.8245,30.54
2021-07-29,Italy,Europe,226,3,206,27880,231,25185,2464,0.8286,30.08
2021-07-30,Italy,Europe,234,2,211,28114,233,25396,2485,0.8288,29.36
2021-07-31,Italy,Europe,297,2,268,28411,235,25664,2512,0.8271,29.04
2021-08-01,Italy,Europe,327,2,302,28738,237,25966,2535,0.8247,30.19
2021-08-02,Italy,Europe,352,3,319,29090,240,26285,2565,0.825,29.6
2021-08-03,Italy,Europe,228,3,209,29318,243,26494,2581,0.8288,29.58
2021-08-04,Italy,Europe,187,2,176,29505,245,26670,2590,0.8304,30.72
2021-08-05,Italy,Europe,439,5,388,29944,250,27058,2636,0.8349,30.76
2021-08-06,Italy,Europe,250,3,235,30194,253,27293,2648,0.8379,30.16
2021-08-07,Italy,Europe,415,2,385,30609,255,27678,2676,0.8331,31.53
2021-08-08,Italy,Europe,288,4,267,30897,259,27945,2693,0.8383,30.17
2021-08-09,Italy,Europe,345,4,307,31242,263,28252,2727,0.8418,30.59
2021-08-10,Italy,Europe,160,1,142,31402,264,28394,2744,0.8407,30.83
2021-08-11,Italy,Europe,198,1,180,31600,265,28574,2761,0.8386,31.9
2021-08-12,Italy,Europe,282,2,262,31882,267,28836,2779,0.8375,31.06
2021-08-13,Italy,Europe,286,1,265,32168,268,29101,2799,0.8331,31.9
2021-08-14,Italy,Europe,306,2,287,32474,270,29388,2816,0.8314,31.97
2021-08-15,Italy,Europe,385,5,359,32859,275,29747,2837,0.8369,31.44
2021-08-16,Italy,Europe,250,2,235,33109,277,29982,2850,0.8366,32.7
2021-08-17,Italy,Europe,243,3,214,33352,280,30196,2876,0.8395,31.76
2021-08-18,Italy,Europe,212,3,200,33564,283,30396,2885,0.8432,31.91
2021-08-19,Italy,Europe,302,4,268,33866,287,30664,2915,0.8475,32.7
2021-08-20,Italy,Europe,365,4,333,34231,291,30997,2943,0.8501,32.79
2021-08-21,Italy,Europe,365,5,345,34596,296,31342,2958,0.8556,33.34
2021-08-22,Italy,Europe,327,3,290,34923,299,31632,2992,0.8562,32.01
2021-08-23,Italy,Europe,361,5,337,35284,304,31969,3011,0.8616,33.03
2021-08-24,Italy,Europe,237,2,215,35521,306,32184,3031,0.8615,32.89
2021-08-25,Italy,Europe,264,4,234,35785,310,32418,3057,0.8663,33.08
2021-08-26,Italy,Europe,253,4,231,36038,314,32649,3075,0.8713,32.49
2021-08-27,Italy,Europe,372,4,333,36410,318,32982,3110,0.8734,33.55
2021-08-28,Italy,Europe,201,1,180,36611,319,33162,3130,0.8713,32.59
2021-08-29,Italy,Europe,194,2,180,36805,321,33342,3142,0.8722,34.02
2021-08-30,Italy,Europe,252,2,223,37057,323,33565,3169,0.8716,33.36
2021-08-31,Italy,Europe,228,2,210,37285,325,33775,3185,0.8717,34.53
2021-09-01,Italy,Europe,430,3,405,37715,328,34180,3207,0.8697,33.19
2021-09-02,Italy,Europe,239,1,212,37954,329,34392,3233,0.8668,33.62
2021-09-03,Italy,Europe,282,4,255,38236,333,34647,3256,0.8709,34.27
2021-09-04,Italy,Europe,261,3,244,38497,336,34891,3270,0.8728,34.71
2021-09-05,Italy,Europe,448,6,398,38945,342,35289,3314,0.8782,33.76
2021-09-06,Italy,Europe,320,4,300,39265,346,35589,3330,0.8812,34.3
2021-09-07,Italy,Europe,145,2,130,39410,348,35719,3343,0.883,34.54
2021-09-08,Italy,Europe,172,1,157,39582,349,35876,3357,0.8817,35.43
2021-09-09,Italy,Europe,329,5,291,39911,354,36167,3390,0.887,35.35
2021-09-10,Italy,Europe,205,1,182,40116,355,36349,3412,0.8849,35.16
2021-09-11,Italy,Europe,190,1,179,40306,356,36528,3422,0.8832,35.54
2021-09-12,Italy,Europe,387,3,354,40693,359,36882,3452,0.8822,34.26
2021-09-13,Italy,Europe,261,2,233,40954,361,37115,3478,0.8815,35.87
2021-09-14,Italy,Europe,124,1,114,41078,362,37229,3487,0.8813,34.98
2021-09-15,Italy,Europe,153,1,139,41231,363,37368,3500,0.8804,34.59
2021-09-16,Italy,Europe,207,1,188,41438,364,37556,3518,0.8784,35.05
2021-09-17,Italy,Europe,135,1,127,41573,365,37683,3525,0.878,35.86
2021-09-18,Italy,Europe,361,5,336,41934,370,38019,3545,0.8823,36.76
2021-09-19,Italy,Europe,261,4,236,42195,374,38255,3566,0.8864,35.67
2021-09-20,Italy,Europe,187,2,172,42382,376,38427,3579,0.8872,35.92
2021-09-21,Italy,Europe,174,1,159,42556,377,38586,3593,0.8859,36.41
2021-09-22,Italy,Europe,284,4,259,42840,381,38845,3614,0.8894,37.03
2021-09-23,Italy,Europe,255,1,231,43095,382,39076,3637,0.8864,37.24
2021-09-24,Italy,Europe,120,0,112,43215,382,39188,3645,0.884,36.21
2021-09-25,Italy,Europe,154,1,143,43369,383,39331,3655,0.8831,36.45
2021-09-26,Italy,Europe,257,2,233,43626,385,39564,3677,0.8825,37.77
2021-09-27,Italy,Europe,144,1,133,43770,386,39697,3687,0.8819,37.39
2021-09-28,Italy,Europe,160,2,150,43930,388,39847,3695,0.8832,36.7
2021-09-29,Italy,Europe,304,4,274,44234,392,40121,3721,0.8862,37.13
2021-09-30,Italy,Europe,167,2,151,44401,394,40272,3735,0.8874,37.32
2021-10-01,Italy,Europe,78,0,73,44479,394,40345,3740,0.8858,38.48
2021-10-02,Italy,Europe,69,0,63,44548,394,40408,3746,0.8844,36.62
2021-10-03,Italy,Europe,73,0,67,44621,394,40475,3752,0.883,37.68
2021-10-04,Italy,Europe,148,2,130,44769,396,40605,3768,0.8845,38.26
2021-10-05,Italy,Europe,148,1,130,44917,397,40735,3785,0.8839,37.53
2021-10-06,Italy,Europe,72,0,64,44989,397,40799,3793,0.8824,38.54
2021-10-07,Italy,Europe,83,0,76,45072,397,40875,3800,0.8808,38.64
2021-10-08,Italy,Europe,52,0,47,45124,397,40922,3805,0.8798,38.97
2021-10-09,Italy,Europe,90,0,79,45214,397,41001,3816,0.878,38.53
2021-10-10,Italy,Europe,69,0,64,45283,397,41065,3821,0.8767,37.65
2021-10-11,Italy,Europe,80,0,74,45363,397,41139,3827,0.8752,38.2
2021-10-12,Italy,Europe,58,0,54,45421,397,41193,3831,0.874,38.8
2021-10-13,Italy,Europe,78,0,70,45499,397,41263,3839,0.8725,38.09
2021-10-14,Italy,Europe,117,1,104,45616,398,41367,3851,0.8725,39.31
2021-10-15,Italy,Europe,93,0,86,45709,398,41453,3858,0.8707,38.38
2021-10-16,Italy,Europe,46,0,43,45755,398,41496,3861,0.8699,39.64
2021-10-17,Italy,Europe,70,0,62,45825,398,41558,3869,0.8685,39.55
2021-10-18,Italy,Europe,45,0,40,45870,398,41598,3874,0.8677,39.59
2021-10-19,Italy,Europe,98,0,90,45968,398,41688,3882,0.8658,39.51
2021-10-20,Italy,Europe,49,0,43,46017,398,41731,3888,0.8649,38.82
2021-10-21,Italy,Europe,52,0,49,46069,398,41780,3891,0.8639,40.01
2021-10-22,Italy,Europe,75,0,67,46144,398,41847,3899,0.8625,40.87
2021-10-23,Italy,Europe,78,0,73,46222,398,41920,3904,0.8611,40.55
2021-10-24,Italy,Europe,79,0,72,46301,398,41992,3911,0.8596,40.1
2021-10-25,Italy,Europe,53,0,47,46354,398,42039,3917,0.8586,40.31
2021-10-26,Italy,Europe,37,0,33,46391,398,42072,3921,0.8579,39.84
2021-10-27,Italy,Europe,32,0,28,46423,398,42100,3925,0.8573,39.65
2021-10-28,Italy,Europe,57,0,51,46480,398,42151,3931,0.8563,40.09
2021-10-29,Italy,Europe,40,0,36,46520,398,42187,3935,0.8555,39.9
2021-10-30,Italy,Europe,49,0,44,46569,398,42231,3940,0.8546,40.86
2021-10-31,Italy,Europe,58,0,51,46627,398,42282,3947,0.8536,40.29
2021-11-01,Italy,Europe,31,0,27,46658,398,42309,3951,0.853,40.48
2021-11-02,Italy,Europe,62,0,55,46720,398,42364,3958,0.8519,41.99
2021-11-03,Italy,Europe,39,0,36,46759,398,42400,3961,0.8512,42.35
2021-11-04,Italy,Europe,29,0,27,46788,398,42427,3963,0.8506,41.03
2021-11-05,Italy,Europe,32,0,30,46820,398,42457,3965,0.8501,41.15
2021-11-06,Italy,Europe,45,0,40,46865,398,42497,3970,0.8492,41.21
2021-11-07,Italy,Europe,32,0,29,46897,398,42526,3973,0.8487,42.14
2021-11-08,Italy,Europe,71,0,64,46968,398,42590,3980,0.8474,43.02
2021-11-09,Italy,Europe,35,0,32,47003,398,42622,3983,0.8468,41.75
2021-11-10,Italy,Europe,62,0,58,47065,398,42680,3987,0.8456,42.06
2021-11-11,Italy,Europe,43,0,37,47108,398,42717,3993,0.8449,42.98
2021-11-12,Italy,Europe,36,0,31,47144,398,42748,3998,0.8442,41.83
2021-11-13,Italy,Europe,23,0,20,47167,398,42768,4001,0.8438,41.86
2021-11-14,Italy,Europe,24,0,21,47191,398,42789,4004,0.8434,42.19
2021-11-15,Italy,Europe,50,0,44,47241,398,42833,4010,0.8425,42.74
2021-11-16,Italy,Europe,50,0,45,47291,398,42878,4015,0.8416,42.48
2021-11-17,Italy,Europe,62,0,57,47353,398,42935,4020,0.8405,43.38
2021-11-18,Italy,Europe,50,0,45,47403,398,42980,4025,0.8396,43.16
2021-11-19,Italy,Europe,42,0,39,47445,398,43019,4028,0.8389,42.55
2021-11-20,Italy,Europe,45,0,39,47490,398,43058,4034,0.8381,43.23
2021-11-21,Italy,Europe,75,0,71,47565,398,43129,4038,0.8367,44.57
2021-11-22,Italy,Europe,57,0,50,47622,398,43179,4045,0.8357,43.06
2021-11-23,Italy,Europe,32,0,29,47654,398,43208,4048,0.8352,43.09
2021-11-24,Italy,Europe,37,0,33,47691,398,43241,4052,0.8345,43.87
2021-11-25,Italy,Europe,35,0,31,47726,398,43272,4056,0.8339,43.22
2021-11-26,Italy,Europe,42,0,37,47768,398,43309,4061,0.8332,44.15
2021-11-27,Italy,Europe,45,0,41,47813,398,43350,4065,0.8324,45.01
2021-11-28,Italy,Europe,30,0,26,47843,398,43376,4069,0.8319,44.72
2021-11-29,Italy,Europe,30,0,27,47873,398,43403,4072,0.8314,44.59
